12208,35,9,25.7
12210,29,3,10.3
12211,45,8,17.8
12212,37,9,24.3
12213,28,4,14.3
12215,27,4,14.8
12216,41,4,9.8
12217,35,0,0
12218,13,3,23.1
12219,37,5,13.5
12220,31,9,29
12221,31,2,6.5
12222,39,3,7.7
12223,14,1,7.1
12224,28,2,7.1
12225,33,6,18.2
12226,27,2,7.4
12227,27,5,18.5
12228,31,2,6.5
12229,29,2,6.9
12230,31,5,16.1
12231,39,5,12.8
12232,30,2,6.7
12233,33,7,21.2
12234,29,1,3.4
12235,28,1,3.6
12236,33,5,15.2
12237,33,13,39.4
12238,16,4,25
12239,29,5,17.2
12322,33,4,12.1
12329,22,2,9.1
12342,7,0,0
12347,25,5,20
12349,20,2,10
12403,18,1,5.6
12409,32,0,0
12410,27,3,11.1
12421,24,4,16.7
12422,23,2,8.7
12423,23,3,13
12424,22,2,9.1
12426,,,
12427,29,5,17.2
12441,18,2,11.1
12443,17,2,11.8
12463,20,2,10
13101,46,3,6.5
13102,60,8,13.3
13103,67,12,17.9
13104,45,1,2.2
13105,51,7,13.7
13106,48,4,8.3
13107,48,5,10.4
13108,52,10,19.2
13109,50,6,12
13110,30,7,23.3
13111,56,8,14.3
13112,53,9,17
13113,44,9,20.5
13114,44,3,6.8
13115,33,4,12.1
13116,59,18,30.5
13117,,,
13118,48,7,14.6
13119,53,6,11.3
13120,47,6,12.8
13121,65,6,9.2
13122,50,8,16
13123,86,21,24.4
13201,48,10,20.8
13202,43,6,14
13203,27,3,11.1
13204,39,8,20.5
13205,35,4,11.4
13206,29,4,13.8
13207,37,4,10.8
13208,33,4,12.1
13209,35,4,11.4
13210,29,8,27.6
13211,32,6,18.8
13212,26,6,23.1
13213,34,7,20.6
13214,31,3,9.7
13215,24,4,16.7
13218,29,3,10.3
13219,28,9,32.1
13220,25,2,8
13221,24,6,25
13222,21,3,14.3
13223,29,10,34.5
13224,25,3,12
13225,17,3,17.6
13227,27,3,11.1
13228,35,3,8.6
13229,35,6,17.1
13303,29,3,10.3
13305,34,3,8.8
13307,,,
13308,25,3,12
13361,24,1,4.2
13362,5,0,0
13363,24,0,0
13364,19,1,5.3
13381,21,0,0
13382,3,0,0
13401,18,0,0
13402,0,0,0
13421,24,0,0
14100,58,8,13.8
14130,64,4,6.3
14150,44,5,11.4
14201,33,3,9.1
14203,34,2,5.9
14204,20,2,10
14205,39,4,10.3
14206,38,6,15.8
14207,44,5,11.4
14208,27,2,7.4
14210,35,4,11.4
14211,34,4,11.8
14212,32,2,6.3
14213,34,4,11.8
14214,27,6,22.2
14215,32,5,15.6
14216,31,4,12.9
14217,22,4,18.2
14218,34,1,2.9
14301,27,5,18.5
14321,21,2,9.5
14341,24,4,16.7
14342,23,1,4.3
14361,15,1,6.7
14362,21,4,19
14363,23,1,4.3
14364,16,1,6.3
14366,14,1,7.1
14382,24,2,8.3
14383,13,0,0
14384,25,5,20
14401,29,2,6.9
14402,,,
15100,64,18,28.1
15202,54,12,22.2
15204,37,4,10.8
15205,34,7,20.6
15206,32,4,12.5
15208,18,0,0
15209,27,4,14.8
15210,29,2,6.9
15211,33,4,12.1
15212,33,0,0
15213,41,8,19.5
15216,38,0,0
15217,25,7,28
15218,41,5,12.2
15222,37,1,2.7
15223,23,5,21.7
15224,29,2,6.9
15225,34,1,2.9
15226,22,0,0
15227,13,1,7.7
15307,27,7,25.9
15342,18,0,0
15361,24,0,0
15385,39,3,7.7
15405,20,1,5
15461,21,1,4.8
15482,11,0,0
15504,24,0,0
15581,26,0,0
15586,13,1,7.7
16201,44,2,4.5
16202,39,4,10.3
16204,30,2,6.7
16205,30,3,10
16206,29,3,10.3
16207,39,3,7.7
16208,39,2,5.1
16209,35,3,8.6
16210,31,5,16.1
16211,35,0,0
16321,6,0,0
16322,27,1,3.7
16323,23,7,30.4
16342,34,5,14.7
16343,44,7,15.9
17201,49,5,10.2
17202,50,6,12
17203,25,6,24
17204,26,1,3.8
17205,38,1,2.6
17206,20,4,20
17207,21,2,9.5
17209,20,3,15
17210,35,3,8.6
17211,17,2,11.8
17212,20,7,35
17324,17,2,11.8
17361,20,3,15
17365,20,2,10
17384,20,1,5
17386,24,2,8.3
17407,15,4,26.7
17461,12,3,25
17463,13,1,7.7
18201,54,6,11.1
18202,34,4,11.8
18204,29,6,20.7
18205,27,4,14.8
18206,32,6,18.8
18207,24,4,16.7
18208,19,3,15.8
18209,37,8,21.6
18210,28,3,10.7
18322,19,4,21.1
18382,22,2,9.1
18404,25,3,12
18423,24,3,12.5
18442,27,2,7.4
18481,19,3,15.8
18483,,,
18501,22,2,9.1
19201,40,5,12.5
19202,22,3,13.6
19204,19,5,26.3
19205,53,8,15.1
19206,,,
19207,25,8,32
19208,30,6,20
19209,39,3,7.7
19210,25,7,28
19211,26,2,7.7
19212,29,4,13.8
19213,30,3,10
19214,,,
19346,20,2,10
19364,,,
19365,23,1,4.3
19366,25,2,8
19368,,,
19384,31,5,16.1
19422,14,2,14.3
19423,31,2,6.5
19424,15,0,0
19425,22,3,13.6
19429,17,0,0
19430,36,13,36.1
19442,8,0,0
19443,7,0,0
20201,58,8,13.8
20202,53,8,15.1
20203,45,5,11.1
20204,30,5,16.7
20205,,,
20206,33,8,24.2
20207,35,5,14.3
20208,36,4,11.1
20209,35,2,5.7
20210,38,5,13.2
20211,37,3,8.1
20212,34,1,2.9
20213,27,6,22.2
20214,44,3,6.8
20215,32,8,25
20217,40,2,5
20218,29,3,10.3
20219,28,4,14.3
20220,38,9,23.7
20303,15,0,0
20304,29,0,0
20305,11,0,0
20306,11,1,9.1
20307,,,
20309,10,1,10
20321,40,5,12.5
20323,32,7,21.9
20324,21,0,0
20349,24,4,16.7
20350,32,4,12.5
20361,30,4,13.3
20362,28,2,7.1
20363,15,0,0
20382,31,5,16.1
20383,27,7,25.9
20384,39,6,15.4
20385,21,3,14.3
20386,19,0,0
20388,24,0,0
20402,38,2,5.3
20403,16,1,6.3
20404,18,1,5.6
20407,19,1,5.3
20409,10,1,10
20410,23,0,0
20411,14,1,7.1
20412,6,0,0
20413,21,0,0
20414,,,
20415,26,2,7.7
20416,14,2,14.3
20417,22,1,4.5
20422,28,0,0
20423,,,
20425,34,1,2.9
20429,14,0,0
20430,22,2,9.1
20432,24,0,0
20446,22,1,4.5
