3302,0,1,0,0
3303,0,1,0,0
3321,0,1,0,0
3322,0,1,0,0
3366,0,1,0,0
3381,0,1,0,0
3402,0,1,0,0
3441,0,1,0,0
3461,0,1,0,0
3482,0,1,0,0
3483,0,1,0,0
3484,0,1,0,0
3485,0,1,0,0
3501,0,1,0,0
3503,0,1,0,0
3506,0,0,0,0
3507,0,1,0,0
3524,0,0,0,0
4100,1,2,0,0
4202,0,2,0,0
4203,0,1,0,0
4205,0,1,0,0
4206,0,1,0,0
4207,0,2,0,0
4208,0,1,0,0
4209,0,1,0,0
4211,0,1,0,0
4212,0,1,0,0
4213,0,1,0,0
4214,0,1,0,0
4215,0,2,0,0
4216,0,1,0,0
4301,0,1,0,0
4302,0,1,0,0
4321,0,0,0,0
4322,0,1,0,0
4323,0,1,0,0
4324,0,1,0,0
4341,0,1,0,0
4361,0,1,0,0
4362,0,1,0,0
4401,0,1,0,0
4404,0,1,0,0
4406,0,0,1,100
4421,0,1,0,0
4422,0,1,0,0
4424,1,1,0,0
4444,0,1,0,0
4445,0,1,0,0
4501,0,1,0,0
4505,0,1,0,0
4581,0,1,0,0
4606,0,1,0,0
5201,0,2,0,0
5202,0,1,0,0
5203,0,2,0,0
5204,0,1,0,0
5206,0,1,0,0
5207,0,1,0,0
5209,0,1,0,0
5210,0,2,0,0
5211,0,1,0,0
5212,0,2,0,0
5213,0,1,0,0
5214,0,1,0,0
5215,0,1,0,0
5303,0,1,0,0
5327,0,1,0,0
5346,0,1,0,0
5348,0,1,0,0
5349,0,1,0,0
5361,0,1,0,0
5363,0,1,0,0
5366,0,1,0,0
5368,0,1,0,0
5434,0,1,0,0
5463,0,1,0,0
5464,0,1,0,0
6201,0,2,0,0
6202,0,0,0,0
6203,0,1,0,0
6204,1,1,0,0
6205,0,1,0,0
6206,0,1,0,0
6207,0,1,0,0
6208,0,1,0,0
6209,0,1,0,0
6210,0,1,0,0
6211,0,1,0,0
6212,0,0,1,100
6213,0,1,0,0
6301,0,1,0,0
6302,0,1,0,0
6321,0,1,0,0
6322,0,1,0,0
6323,0,1,0,0
6324,0,1,0,0
6341,0,1,0,0
6361,0,1,0,0
6362,0,1,0,0
6363,0,0,0,0
6364,0,1,0,0
6365,0,1,0,0
6366,0,1,0,0
6367,0,1,0,0
6381,0,1,0,0
6382,0,1,0,0
6401,0,1,0,0
6402,0,1,0,0
6403,0,0,0,0
6426,0,1,0,0
6428,0,1,0,0
6461,1,1,0,0
7201,0,2,0,0
7202,0,1,0,0
7203,0,2,0,0
7204,0,2,0,0
7205,0,1,0,0
7207,0,1,0,0
7208,0,1,0,0
7209,0,1,0,0
7210,0,1,0,0
7211,0,1,0,0
7212,0,2,0,0
7213,0,1,0,0
7214,0,1,0,0
7301,0,0,1,100
7303,0,1,0,0
7308,0,1,0,0
7322,0,1,0,0
7342,0,1,0,0
7344,0,1,0,0
7362,0,1,0,0
7364,0,0,0,0
7367,0,1,0,0
7368,0,1,0,0
7402,0,1,0,0
7405,0,1,0,0
7407,0,2,0,0
7408,0,1,0,0
7421,0,1,0,0
7422,0,1,0,0
7423,0,1,0,0
7444,0,1,0,0
7445,0,1,0,0
7446,0,1,0,0
7447,0,1,0,0
7461,0,1,0,0
7464,0,1,0,0
7465,0,1,0,0
7466,0,1,0,0
7481,0,1,0,0
7482,0,0,0,0
7483,0,0,0,0
7484,0,1,0,0
7501,0,0,0,0
7502,0,1,0,0
7503,0,1,0,0
7504,0,1,0,0
7505,0,1,0,0
7521,0,1,0,0
7522,0,1,0,0
7541,0,1,0,0
7542,0,1,0,0
7543,0,2,0,0
7544,0,1,0,0
7545,0,2,0,0
7546,0,2,0,0
7547,0,2,0,0
7548,0,1,0,0
7561,0,1,0,0
7564,0,1,0,0
8201,0,2,0,0
8202,0,2,0,0
8203,1,1,0,0
8204,0,1,1,50
8205,0,1,0,0
8207,0,1,0,0
8208,0,1,0,0
8210,0,1,0,0
8211,0,1,0,0
8212,0,1,0,0
8214,0,1,0,0
8215,0,1,0,0
8216,0,1,0,0
8217,0,2,0,0
8219,0,1,0,0
8220,0,1,1,50
8221,0,1,0,0
8222,0,1,0,0
8223,0,0,1,100
8224,0,1,0,0
8225,0,0,0,0
8226,0,1,0,0
8227,0,1,0,0
8228,0,1,0,0
8229,0,1,0,0
8230,0,1,0,0
8231,0,1,0,0
8232,0,1,0,0
8233,0,1,0,0
8234,0,1,0,0
8235,0,1,0,0
8236,0,1,0,0
8302,0,0,1,100
8309,0,1,0,0
8310,0,1,0,0
8341,0,1,0,0
8364,0,1,0,0
8442,0,0,0,0
8443,0,1,0,0
8447,0,0,0,0
8521,0,1,0,0
8542,0,1,0,0
8546,0,1,0,0
8564,0,0,0,0
9201,0,2,0,0
9202,0,1,0,0
9203,1,1,0,0
9204,0,1,0,0
9205,0,1,0,0
9206,0,1,0,0
9208,0,1,0,0
9209,0,1,0,0
9210,0,2,0,0
9211,0,0,0,0
9213,0,2,0,0
9214,0,1,0,0
9215,1,1,0,0
9216,0,1,0,0
9301,0,1,0,0
9342,0,1,0,0
9343,0,1,0,0
9344,0,0,0,0
9345,0,1,0,0
9361,0,1,0,0
9364,1,1,0,0
9384,0,0,0,0
9386,0,1,0,0
9407,0,1,0,0
9411,0,1,0,0
10201,1,2,0,0
10202,0,2,0,0
10203,0,1,0,0
10204,0,2,0,0
10205,0,1,0,0
10206,0,1,0,0
10207,0,1,0,0
