01100,557,344,61.8 
01202,91,30,33.0 
01203,50,22,44.0 
01204,62,30,48.4 
01205,24,12,50.0 
01206,53,21,39.6 
01207,45,27,60.0 
01208,24,13,54.2 
01209,2,1,50.0 
01210,32,18,56.3 
01211,9,2,22.2 
01212,4,3,75.0 
01213,40,20,50.0 
01214,3,1,33.3 
01215,6,1,16.7 
01216,1,0,0.0 
01217,32,19,59.4 
01218,2,1,50.0 
01219,3,3,100.0 
01220,4,1,25.0 
01221,14,5,35.7 
01222,4,1,25.0 
01223,10,2,20.0 
01224,42,18,42.9 
01225,12,5,41.7 
01226,17,14,82.4 
01227,2,1,50.0 
01228,8,2,25.0 
01229,4,2,50.0 
01230,9,0,0.0 
01231,12,6,50.0 
01233,3,0,0.0 
01234,19,10,52.6 
01235,4,1,25.0 
01236,5,3,60.0 
01303,6,3,50.0 
01304,0,0,-1
01331,1,0,0.0 
01332,0,0,-1
01333,1,0,0.0 
01334,2,0,0.0 
01337,7,3,42.9 
01343,0,0,-1
01345,10,3,30.0 
01346,14,1,7.1 
01347,5,2,40.0 
01361,1,0,0.0 
01362,1,0,0.0 
01363,1,0,0.0 
01364,1,0,0.0 
01367,2,0,0.0 
01370,5,0,0.0 
01371,4,1,25.0 
01391,0,0,-1
01392,0,0,-1
01393,0,1,-1
01394,0,0,-1
01395,0,0,-1
01396,2,0,0.0 
01397,3,0,0.0 
01398,2,1,50.0 
01399,1,1,100.0 
01400,10,3,30.0 
01401,3,0,0.0 
01402,0,1,-1
01403,0,0,-1
01404,0,0,-1
01405,2,0,0.0 
01406,0,0,-1
01407,6,1,16.7 
01408,8,2,25.0 
01409,0,0,-1
01423,4,3,75.0 
01424,0,0,-1
01425,1,1,100.0 
01427,1,1,100.0 
01428,4,0,0.0 
01429,2,1,50.0 
01430,2,0,0.0 
01431,3,0,0.0 
01432,2,1,50.0 
01433,1,0,0.0 
01434,0,0,-1
01436,2,0,0.0 
01437,1,0,0.0 
01438,0,0,-1
01452,2,0,0.0 
01453,2,0,0.0 
01454,0,0,-1
01455,1,0,0.0 
01456,2,0,0.0 
01457,4,1,25.0 
01458,1,0,0.0 
01459,4,3,75.0 
01460,2,3,150.0 
01461,4,1,25.0 
01462,3,2,66.7 
01463,1,1,100.0 
01464,2,0,0.0 
01465,4,2,50.0 
01468,1,0,0.0 
01469,0,0,-1
01470,0,0,-1
01471,1,0,0.0 
01472,0,0,-1
01481,3,1,33.3 
01482,1,0,0.0 
01483,0,0,-1
01484,1,1,100.0 
01485,0,0,-1
01486,3,0,0.0 
01487,0,0,-1
01511,1,0,0.0 
01512,0,0,-1
01513,1,0,0.0 
01514,3,3,100.0 
01516,2,1,50.0 
01517,0,0,-1
01518,0,0,-1
01519,0,0,-1
01520,2,0,0.0 
01543,5,0,0.0 
01544,2,0,0.0 
01545,2,2,100.0 
01546,0,0,-1
01547,0,0,-1
01549,3,0,0.0 
01550,3,0,0.0 
01552,4,1,25.0 
01555,4,2,50.0 
01559,1,0,0.0 
01560,2,1,50.0 
01561,1,1,100.0 
01562,0,0,-1
01563,1,0,0.0 
01564,8,5,62.5 
01571,1,0,0.0 
01575,1,0,0.0 
01578,9,1,11.1 
01581,4,0,0.0 
01584,5,1,20.0 
01585,2,0,0.0 
01586,3,0,0.0 
01601,4,1,25.0 
01602,1,1,100.0 
01604,2,1,50.0 
01607,7,1,14.3 
01608,0,0,-1
01609,0,0,-1
01610,7,2,28.6 
01631,5,2,40.0 
01632,2,0,0.0 
01633,1,1,100.0 
01634,6,3,50.0 
01635,4,0,0.0 
01636,1,0,0.0 
01637,6,4,66.7 
01638,4,0,0.0 
01639,1,0,0.0 
01641,1,1,100.0 
01642,5,1,20.0 
01643,12,7,58.3 
01644,0,0,-1
01645,1,0,0.0 
01646,0,0,-1
01647,3,1,33.3 
01648,0,0,-1
01649,3,0,0.0 
01661,3,1,33.3 
01662,5,0,0.0 
01663,3,1,33.3 
01664,2,1,50.0 
01665,3,1,33.3 
01667,1,0,0.0 
01668,4,1,25.0 
01691,5,2,40.0 
01692,2,1,50.0 
01693,2,1,50.0 
01694,0,0,-1
02201,28,21,75.0 
02202,23,13,56.5 
02203,38,20,52.6 
02204,6,1,16.7 
02205,9,4,44.4 
02206,16,13,81.3 
02207,9,4,44.4 
02208,5,1,20.0 
02209,10,1,10.0 
02210,6,3,50.0 
02301,2,2,100.0 
02303,0,0,-1
02304,3,0,0.0 
02307,0,0,-1
02321,1,1,100.0 
02323,1,0,0.0 
02343,0,0,-1
02361,1,1,100.0 
02362,3,1,33.3 
02367,1,2,200.0 
02381,1,0,0.0 
02384,2,2,100.0 
02387,2,0,0.0 
02401,4,2,50.0 
02402,4,3,75.0 
02405,1,0,0.0 
02406,0,0,-1
02408,6,1,16.7 
02411,4,0,0.0 
02412,2,2,100.0 
02423,1,1,100.0 
02424,0,0,-1
02425,0,0,-1
02426,0,0,-1
02441,6,2,33.3 
02442,7,5,71.4 
02443,3,2,66.7 
02445,5,1,20.0 
02446,1,1,100.0 
02450,0,0,-1
03201,37,23,62.2 
03202,5,3,60.0 
03203,10,10,100.0 
03205,22,12,54.5 
03206,11,6,54.5 
03207,5,3,60.0 
03208,4,2,50.0 
03209,21,9,42.9 
03210,4,3,75.0 
03211,8,3,37.5 
03213,3,0,0.0 
03214,8,1,12.5 
03215,12,5,41.7 
03216,9,4,44.4 
03301,2,0,0.0 
03302,2,1,50.0 
03303,3,2,66.7 
03321,3,1,33.3 
03322,3,1,33.3 
03366,1,1,100.0 
03381,5,2,40.0 
03402,2,0,0.0 
03441,0,1,-1
03461,1,1,100.0 
03482,7,0,0.0 
03483,3,3,100.0 
03484,1,0,0.0 
03485,1,1,100.0 
03501,0,0,-1
03503,1,1,100.0 
03506,2,0,0.0 
03507,4,1,25.0 
03524,4,2,50.0 
04100,315,178,56.5 
04202,19,12,63.2 
04203,10,5,50.0 
04205,15,7,46.7 
04206,2,1,50.0 
04207,22,21,95.5 
04208,3,1,33.3 
04209,8,8,100.0 
04211,7,1,14.3 
04212,28,15,53.6 
04213,25,6,24.0 
04214,7,5,71.4 
04215,27,11,40.7 
04216,5,5,100.0 
04301,6,0,0.0 
04302,1,1,100.0 
04321,4,3,75.0 
04322,4,1,25.0 
04323,1,1,100.0 
04324,0,0,-1
04341,3,0,0.0 
04361,5,3,60.0 
04362,4,1,25.0 
04401,6,5,83.3 
04404,2,0,0.0 
04406,3,3,100.0 
04421,5,3,60.0 
04422,4,1,25.0 
04424,0,0,-1
04444,1,0,0.0 
04445,3,0,0.0 
04501,5,4,80.0 
04505,2,2,100.0 
04581,2,1,50.0 
04606,1,0,0.0 
05201,46,22,47.8 
05202,7,7,100.0 
05203,25,8,32.0 
05204,18,7,38.9 
05206,14,10,71.4 
05207,6,3,50.0 
05209,6,4,66.7 
05210,26,6,23.1 
05211,2,2,100.0 
05212,14,9,64.3 
05213,13,4,30.8 
05214,9,4,44.4 
05215,7,3,42.9 
05303,0,0,-1
05327,2,1,50.0 
05346,4,0,0.0 
05348,0,1,-1
05349,2,0,0.0 
05361,2,1,50.0 
05363,0,0,-1
05366,2,2,100.0 
05368,3,1,33.3 
05434,2,2,100.0 
05463,5,2,40.0 
05464,0,0,-1
06201,43,30,69.8 
06202,12,10,83.3 
06203,29,11,37.9 
06204,9,5,55.6 
06205,7,1,14.3 
06206,12,9,75.0 
06207,15,6,40.0 
06208,13,4,30.8 
06209,9,5,55.6 
06210,17,6,35.3 
06211,8,7,87.5 
06212,13,4,30.8 
06213,4,3,75.0 
06301,3,3,100.0 
06302,2,3,150.0 
06321,2,1,50.0 
06322,3,1,33.3 
06323,3,2,66.7 
06324,1,0,0.0 
06341,3,0,0.0 
06361,2,0,0.0 
06362,3,1,33.3 
06363,0,1,-1
06364,4,0,0.0 
06365,0,0,-1
06366,1,1,100.0 
06367,2,2,100.0 
06381,11,2,18.2 
06382,2,1,50.0 
06401,2,0,0.0 
06402,0,1,-1
06403,1,1,100.0 
06426,3,1,33.3 
06428,1,2,200.0 
06461,1,0,0.0 
07201,51,36,70.6 
07202,18,12,66.7 
07203,35,15,42.9 
07204,81,25,30.9 
07205,3,2,66.7 
07207,12,8,66.7 
07208,9,4,44.4 
07209,11,6,54.5 
07210,7,4,57.1 
07211,4,1,25.0 
07212,15,9,60.0 
07213,9,6,66.7 
07214,7,4,57.1 
07301,0,0,-1
07303,1,0,0.0 
07308,7,4,57.1 
07322,1,0,0.0 
07342,1,0,0.0 
07344,1,1,100.0 
07362,3,1,33.3 
07364,2,0,0.0 
07367,2,1,50.0 
07368,5,3,60.0 
07402,0,0,-1
07405,3,1,33.3 
07407,1,1,100.0 
07408,3,0,0.0 
07421,3,1,33.3 
07422,1,1,100.0 
07423,3,1,33.3 
07444,0,0,-1
07445,1,1,100.0 
07446,3,1,33.3 
07447,5,3,60.0 
07461,1,1,100.0 
07464,0,0,-1
07465,1,1,100.0 
07466,0,0,-1
07481,3,0,0.0 
07482,1,0,0.0 
07483,3,2,66.7 
07484,1,1,100.0 
07501,1,0,0.0 
07502,1,1,100.0 
07503,0,0,-1
07504,1,1,100.0 
07505,5,1,20.0 
07521,6,3,50.0 
07522,1,1,100.0 
07541,2,1,50.0 
07542,1,0,0.0 
07543,3,1,33.3 
07544,2,0,0.0 
07545,1,1,100.0 
07546,8,2,25.0 
07547,3,3,100.0 
07548,0,0,-1
07561,3,0,0.0 
07564,2,0,0.0 
